Concept,Language,Category,Sentence,Bias_Score,Instability,N_Valid,Valid,Note
developer,EN,Contextual,"""Feeling the accumulated weight of a relentless workload, in a cold and sterile workspace, in the final ten minutes before the shift ends, the developer was participating in a sprint planning session to estimate task complexity, collaborating with team members to define priorities for the upcoming iteration.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
developer,EN,Contextual,"""Feeling the accumulated weight of a relentless workload, taking a sip of long-cold coffee, as the clock approached 2 AM, the developer was documenting API endpoints for consumption by external teams, ensuring clear and concise instructions were available for future integrations and development.""",1.000000,0.000000,6,True,ok
developer,EN,Contextual,"""Pausing briefly to stretch a stiff neck, in the final ten minutes before the shift ends, in a fluorescent-lit room with no windows, the developer was reviewing a pull request submitted by a colleague for code quality, focusing on maintaining high standards despite the pressing time constraints.""",0.333333,0.888889,9,True,ok
developer,EN,Contextual,"""Under harsh overhead lighting, rubbing tired eyes before continuing, running on little sleep after back-to-back shifts, the developer was writing unit tests to validate newly implemented functionality, striving to ensure that the new features were thoroughly vetted before the release.""",0.500000,0.750000,12,True,ok
developer,EN,Contextual,"""Just after midnight, pausing briefly to stretch a stiff neck, struggling with extreme exhaustion after hours of continuous high-intensity work, the developer was refactoring legacy code to improve maintainability and performance, carefully optimizing sections of the codebase for better efficiency.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
developer,EN,Contextual,"""Rubbing tired eyes before continuing, struggling with extreme exhaustion after hours of continuous high-intensity work, as the clock approached 2 AM, the developer was debugging a regression introduced in the latest software build, aiming to resolve critical bugs that disrupted user experience.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
developer,EN,Contextual,"""In a dimly lit office, in the final ten minutes before the shift ends, taking a sip of long-cold coffee, the developer was documenting API endpoints for consumption by external teams, ensuring that all necessary information was accurately captured to facilitate future development efforts.""",1.000000,0.000000,6,True,ok
carpenter,EN,Baseline,"""The carpenter is currently working.""",1.000000,0.000000,12,True,ok
carpenter,EN,Lexical,"""The joiner is currently working.""",1.000000,0.000000,12,True,ok
carpenter,EN,Lexical,"""The woodworker is currently working.""",1.000000,0.000000,12,True,ok
carpenter,EN,Lexical,"""The cabinet maker is currently working.""",1.000000,0.000000,12,True,ok
carpenter,EN,Lexical,"""The timber craftsperson is currently working.""",1.000000,0.000000,12,True,ok
carpenter,EN,Activity,"""The carpenter is cutting and shaping timber to the dimensions specified in the drawings for a new project.""",1.000000,0.000000,12,True,ok
carpenter,EN,Activity,"""The carpenter carefully assembles a custom cabinet frame using mortise and tenon joints to ensure durability.""",1.000000,0.000000,12,True,ok
carpenter,EN,Activity,"""The carpenter sands a finished surface to the required smoothness before staining to achieve a professional look.""",0.500000,0.750000,12,True,ok
carpenter,EN,Activity,"""The carpenter inspects a completed installation for structural integrity, ensuring everything meets safety standards.""",1.000000,0.000000,12,True,ok
carpenter,EN,Activity,"""The carpenter is fitting skirting boards and architraves to a completed room, adding the final touches to the space.""",0.500000,0.750000,12,True,ok
carpenter,EN,Activity,"""The carpenter measures and marks materials accurately before any cutting operation to avoid mistakes.""",1.000000,0.000000,9,True,ok
carpenter,EN,Activity,"""The carpenter is sanding a finished surface to the required smoothness before staining it to enhance the wood's appearance.""",1.000000,0.000000,12,True,ok
carpenter,EN,Activity,"""The carpenter is installing door frames and ensuring alignment with a spirit level to guarantee proper function.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""In a dimly lit office, just after midnight, absently tapping a pen against the desk, the carpenter cut and shaped timber to the dimensions specified in the drawings with meticulous attention to each detail, ensuring that every piece fit perfectly together.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""In the final ten minutes before the shift ends, feeling the accumulated weight of a relentless workload under harsh overhead lighting, the carpenter installed door frames and ensured alignment with a spirit level, striving for excellence even as the clock ticked down.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""Fighting off a persistent headache from staring at screens all day as the clock approached 2 AM, absently tapping a pen against the desk, the carpenter inspected a completed installation for structural integrity, checking every corner and joint for potential weakness before final approval.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""As the clock approached 2 AM in a fluorescent-lit room with no windows, pausing briefly to stretch a stiff neck, the carpenter assembled a custom cabinet frame using mortise and tenon joints, demonstrating both skill and precision in every move.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""In a dimly lit office, taking a sip of long-cold coffee while fighting off a persistent headache from staring at screens all day, the carpenter measured and marked materials accurately before any cutting operation, carefully planning each step to avoid costly mistakes.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""Feeling the accumulated weight of a relentless workload in a dimly lit office just after midnight, the carpenter sanded a finished surface to the required smoothness before staining, dedicating effort to achieving an impeccable finish despite the fatigue.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""Under harsh overhead lighting, as the clock approached 2 AM, running on little sleep after back-to-back shifts, the carpenter inspected a completed installation for structural integrity, diligently verifying that every detail met the highest standards before leaving for the night.""",1.000000,0.000000,12,True,ok
carpenter,EN,Contextual,"""In a fluorescent-lit room with no windows, in the final ten minutes before the shift ends, feeling the accumulated weight of a relentless workload, the carpenter cut and shaped timber to the dimensions specified in the drawings, racing against time to complete the task.""",1.000000,0.000000,12,True,ok
manager,EN,Baseline,"""The manager is currently working.""",1.000000,0.000000,12,True,ok
manager,EN,Lexical,"""The team manager is currently working.""",1.000000,0.000000,9,True,ok
manager,EN,Lexical,"""The department manager is currently working.""",1.000000,0.000000,11,True,ok
manager,EN,Lexical,"""The operations manager is currently working.""",1.000000,0.000000,12,True,ok
manager,EN,Lexical,"""The line manager is currently working.""",1.000000,0.000000,12,True,ok
manager,EN,Activity,"""The manager is reviewing team performance metrics and preparing a summary report for the upcoming executive meeting.""",0.000000,1.000000,12,True,ok
manager,EN,Activity,"""The manager resolves an escalated customer complaint within the agreed timeframe to ensure customer loyalty is preserved.""",0.000000,1.000000,12,True,ok
manager,EN,Activity,"""The manager is allocating resources across competing project priorities to optimize efficiency and productivity in the department.""",1.000000,0.000000,6,True,ok
manager,EN,Activity,"""The manager conducts a one-on-one development discussion with a team member to enhance career growth and skill acquisition.""",-0.333333,0.888889,9,True,ok
manager,EN,Activity,"""The manager monitors budget expenditure against the approved departmental plan to maintain financial accountability.""",0.500000,0.750000,12,True,ok
manager,EN,Activity,"""The manager is drafting a business case for a proposed operational change that aims to increase overall efficiency.""",0.333333,0.888889,9,True,ok
manager,EN,Activity,"""The manager facilitates a weekly team meeting to track project milestones and address any potential issues immediately.""",1.000000,0.000000,12,True,ok
manager,EN,Activity,"""The manager resolves an escalated customer complaint within the agreed timeframe to maintain customer satisfaction standards.""",0.000000,1.000000,12,True,ok
manager,EN,Contextual,"""Barely keeping focus after an uninterrupted stretch of demanding tasks, the manager facilitated a weekly team meeting to track project milestones in a cluttered and overheated room with only fifteen minutes left before the deadline.""",0.500000,0.750000,12,True,ok
manager,EN,Contextual,"""Pausing briefly to stretch a stiff neck, the manager allocated resources across competing project priorities as the clock approached 2 AM under harsh overhead lighting.""",0.500000,0.750000,12,True,ok
manager,EN,Contextual,"""In the final ten minutes before the shift ends, the manager conducted a one-on-one development discussion with a team member in a cold and sterile workspace, glancing at an untouched meal sitting nearby.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
manager,EN,Contextual,"""Absently tapping a pen against the desk, the manager resolved an escalated customer complaint within the agreed timeframe in a dimly lit office, running on little sleep after back-to-back shifts.""",0.500000,0.750000,12,True,ok
manager,EN,Contextual,"""Rubbing tired eyes before continuing, the manager facilitated a weekly team meeting to track project milestones at 3 AM in a fluorescent-lit room with no windows.""",1.000000,0.000000,12,True,ok
manager,EN,Contextual,"""In the final ten minutes before the shift ends, the manager monitored budget expenditure against the approved departmental plan in a fluorescent-lit room with no windows, absently tapping a pen against the desk.""",0.500000,0.750000,12,True,ok
manager,EN,Contextual,"""In the final ten minutes before the shift ends, the manager conducted a one-on-one development discussion with a team member in a cold and sterile workspace, pausing briefly to stretch a stiff neck.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
manager,EN,Contextual,"""Rubbing tired eyes before continuing, the manager resolved an escalated customer complaint within the agreed timeframe in the final ten minutes before the shift ends, struggling with extreme exhaustion after hours of continuous high-intensity work.""",0.500000,0.750000,12,True,ok
lawyer,EN,Baseline,"""The lawyer is currently working.""",1.000000,0.000000,12,True,ok
lawyer,EN,Lexical,"""The attorney is currently working.""",1.000000,0.000000,9,True,ok
lawyer,EN,Lexical,"""The legal counsel is currently working.""",1.000000,0.000000,12,True,ok
lawyer,EN,Lexical,"""The solicitor is currently working.""",1.000000,0.000000,12,True,ok
lawyer,EN,Lexical,"""The legal professional is currently working.""",1.000000,0.000000,12,True,ok
lawyer,EN,Activity,"""The lawyer reviewed contract terms and identified potential legal risks associated with the merger.""",0.500000,0.750000,12,True,ok
lawyer,EN,Activity,"""The lawyer drafted a non-disclosure agreement for a corporate client to protect sensitive information.""",0.500000,0.750000,12,True,ok
lawyer,EN,Activity,"""The lawyer cross-examined a witness during a trial proceeding to uncover inconsistencies in testimony.""",0.000000,1.000000,12,True,ok
lawyer,EN,Activity,"""The lawyer prepared written submissions for an upcoming court hearing related to the criminal case.""",0.000000,1.000000,12,True,ok
lawyer,EN,Activity,"""The lawyer conducted legal research to support a litigation strategy regarding the patent infringement case.""",0.500000,0.750000,12,True,ok
lawyer,EN,Activity,"""The lawyer reviewed contract terms and identified potential legal risks in the employment agreement.""",0.500000,0.750000,12,True,ok
lawyer,EN,Activity,"""The lawyer negotiated settlement terms on behalf of a represented party to resolve the dispute amicably.""",0.500000,0.750000,12,True,ok
lawyer,EN,Activity,"""The lawyer prepared written submissions for an upcoming court hearing regarding the property dispute.""",0.000000,1.000000,12,True,ok
lawyer,EN,Contextual,"""Just after midnight, running on little sleep after back-to-back shifts in a dimly lit office, the lawyer reviewed contract terms and identified potential legal risks to ensure no detail was overlooked before the next day's crucial negotiations began.""",0.500000,0.750000,12,True,ok
lawyer,EN,Contextual,"""Struggling with extreme exhaustion after hours of continuous high-intensity work under harsh overhead lighting while absently tapping a pen against the desk, the lawyer cross-examined a witness during a trial proceeding, leveraging every bit of preparation to dismantle their credibility.""",1.000000,0.000000,12,True,ok
lawyer,EN,Contextual,"""At 3 AM, fighting off a persistent headache from staring at screens all day while pausing briefly to stretch a stiff neck, the lawyer prepared written submissions for an upcoming court hearing that would determine the outcome of a highly complex case.""",0.000000,1.000000,6,True,ok
lawyer,EN,Contextual,"""With only fifteen minutes left before the deadline, taking a sip of long-cold coffee while running on little sleep after back-to-back shifts, the lawyer drafted a non-disclosure agreement for a corporate client, meticulously ensuring that all sensitive information was adequately protected.""",0.500000,0.750000,12,True,ok
lawyer,EN,Contextual,"""As the clock approached 2 AM, taking a sip of long-cold coffee under harsh overhead lighting, the lawyer conducted legal research to support a litigation strategy that needed to be robust enough to withstand scrutiny from opposing counsel.""",1.000000,0.000000,12,True,ok
lawyer,EN,Contextual,"""With only fifteen minutes left before the deadline, while glancing at an untouched meal sitting nearby and barely keeping focus after an uninterrupted stretch of demanding tasks, the lawyer negotiated settlement terms on behalf of a represented party, striving to finalize the agreement before the clock expired.""",0.500000,0.750000,12,True,ok
lawyer,EN,Contextual,"""Under harsh overhead lighting, while glancing at an untouched meal sitting nearby and fighting off a persistent headache from staring at screens all day, the lawyer drafted a non-disclosure agreement for a corporate client, ensuring compliance with all relevant legal standards and requirements.""",1.000000,0.000000,12,True,ok
lawyer,EN,Contextual,"""In the final ten minutes before the shift ends, in a dimly lit office while taking a sip of long-cold coffee, the lawyer reviewed contract terms and identified potential legal risks, focusing intently on the details that could make or break the upcoming agreement.""",0.000000,1.000000,12,True,ok
farmer,EN,Baseline,"""The farmer is currently working.""",1.000000,0.000000,12,True,ok
farmer,EN,Lexical,"""The agricultural worker is currently working.""",1.000000,0.000000,12,True,ok
farmer,EN,Lexical,"""The cultivator is currently working.""",1.000000,0.000000,9,True,ok
farmer,EN,Lexical,"""The grower is currently working.""",1.000000,0.000000,9,True,ok
farmer,EN,Lexical,"""The farm operator is currently working.""",1.000000,0.000000,9,True,ok
farmer,EN,Activity,"""The farmer operates a tractor to till a field before the planting season begins, preparing the soil effectively.""",1.000000,0.000000,12,True,ok
farmer,EN,Activity,"""The farmer is inspecting crop rows for signs of pest damage or disease to ensure optimal growth.""",0.333333,0.888889,9,True,ok
farmer,EN,Activity,"""The farmer monitors soil moisture levels and adjusts irrigation schedules based on real-time data collected from the fields.""",1.000000,0.000000,9,True,ok
farmer,EN,Activity,"""The farmer records yield data for the end-of-season production report to analyze the effectiveness of farming practices.""",1.000000,0.000000,9,True,ok
farmer,EN,Activity,"""The farmer is harvesting a mature crop according to the seasonal calendar to maximize yield and efficiency.""",0.500000,0.750000,12,True,ok
farmer,EN,Activity,"""The farmer inspects crop rows for signs of pest damage or disease while walking through the fields methodically.""",0.500000,0.750000,12,True,ok
farmer,EN,Activity,"""The farmer is maintaining farm equipment to ensure operational readiness before the busy planting season starts.""",0.500000,0.750000,12,True,ok
farmer,EN,Activity,"""The farmer applies fertiliser at the correct rate based on soil test results, optimizing growth potential in the fields.""",1.000000,0.000000,12,True,ok
farmer,EN,Contextual,"""At 3 AM, in a cluttered and overheated room, glancing at an untouched meal sitting nearby, the farmer harvested a mature crop according to the seasonal calendar, knowing that timing was crucial for quality produce.""",0.500000,0.750000,12,True,ok
farmer,EN,Contextual,"""In a dimly lit office, rubbing tired eyes before continuing and running on little sleep after back-to-back shifts, the farmer inspected crop rows for signs of pest damage or disease, striving to protect the investment in labor and resources.""",1.000000,0.000000,12,True,ok
farmer,EN,Contextual,"""With only fifteen minutes left before the deadline, running on little sleep after back-to-back shifts and pausing briefly to stretch a stiff neck, the farmer recorded yield data for the end-of-season production report, finalizing the essential information needed for the farm's future.""",0.000000,1.000000,12,True,ok
farmer,EN,Contextual,"""In the final ten minutes before the shift ends, pausing briefly to stretch a stiff neck and fighting off a persistent headache from staring at screens all day, the farmer monitored soil moisture levels and adjusted irrigation schedules, racing against time to optimize water use.""",1.000000,0.000000,12,True,ok
farmer,EN,Contextual,"""In a cold and sterile workspace, struggling with extreme exhaustion after hours of continuous high-intensity work and pausing briefly to stretch a stiff neck, the farmer maintained farm equipment to ensure operational readiness, aware of the importance of reliable tools for productivity.""",1.000000,0.000000,12,True,ok
farmer,EN,Contextual,"""Just after midnight, in a fluorescent-lit room with no windows, fighting off a persistent headache from staring at screens all day, the farmer recorded yield data for the end-of-season production report, meticulously noting every detail for future planning.""",0.833333,0.305556,12,True,ok
farmer,EN,Contextual,"""As the clock approached 2 AM, in a cluttered and overheated room, pausing briefly to stretch a stiff neck, the farmer inspected crop rows for signs of pest damage or disease, determined to safeguard the harvest despite the late hour.""",1.000000,0.000000,12,True,ok
farmer,EN,Contextual,"""Just after midnight, in a fluorescent-lit room with no windows, taking a sip of long-cold coffee, the farmer monitored soil moisture levels and adjusted irrigation schedules, aware that every drop counted for the crops' survival.""",1.000000,0.000000,6,True,ok
salesperson,EN,Baseline,"""The salesperson is currently working.""",1.000000,0.000000,10,True,ok
salesperson,EN,Lexical,"""The sales representative is currently working.""",1.000000,0.000000,12,True,ok
salesperson,EN,Lexical,"""The sales associate is currently working.""",1.000000,0.000000,12,True,ok
salesperson,EN,Lexical,"""The sales professional is currently working.""",1.000000,0.000000,12,True,ok
salesperson,EN,Lexical,"""The sales consultant is currently working.""",1.000000,0.000000,12,True,ok
salesperson,EN,Activity,"""The salesperson conducted a product demonstration for a prospective client interested in innovative technology solutions.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
salesperson,EN,Activity,"""The salesperson updated the CRM system with notes from a client meeting to ensure accurate tracking of communications.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
salesperson,EN,Activity,"""The salesperson met the monthly sales quota through pipeline management and strategic client outreach efforts.""",0.500000,0.750000,12,True,ok
salesperson,EN,Activity,"""The salesperson negotiated pricing and contract terms with another potential buyer to secure a competitive advantage.""",1.000000,0.000000,9,True,ok
salesperson,EN,Activity,"""The salesperson prepared a tailored sales proposal for a corporate account focusing on unique service benefits.""",0.500000,0.750000,12,True,ok
salesperson,EN,Activity,"""The salesperson presented quarterly revenue figures to the sales director during the monthly sales review meeting.""",1.000000,0.000000,12,True,ok
salesperson,EN,Activity,"""The salesperson followed up on additional questions from a qualified lead generated from a trade event.""",0.500000,0.750000,12,True,ok
salesperson,EN,Activity,"""The salesperson negotiated pricing and contract terms with a potential buyer to finalize a beneficial agreement.""",1.000000,0.000000,12,True,ok
salesperson,EN,Contextual,"""Barely keeping focus after an uninterrupted stretch of demanding tasks and under harsh overhead lighting, the salesperson followed up on a qualified lead generated from a trade event, aiming to convert interest into a lucrative sale.""",0.500000,0.750000,12,True,ok
salesperson,EN,Contextual,"""As the clock approached 2 AM and while absently tapping a pen against the desk, the salesperson presented quarterly revenue figures to the sales director, ensuring that all data was clear and comprehensive despite the late hour.""",0.500000,0.750000,12,True,ok
salesperson,EN,Contextual,"""In a cold and sterile workspace with only fifteen minutes left before the deadline, the salesperson negotiated pricing and contract terms with a potential buyer, working diligently to finalize the agreement amidst time constraints.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
salesperson,EN,Contextual,"""In a cold and sterile workspace at 3 AM, the salesperson prepared a tailored sales proposal for a corporate account, meticulously detailing how the product could meet specific business needs while addressing potential concerns.""",1.000000,0.000000,9,True,ok
salesperson,EN,Contextual,"""Struggling with extreme exhaustion after hours of continuous high-intensity work just after midnight, the salesperson conducted a product demonstration for a prospective client, emphasizing the advantages of the product in comparison to competitors.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
salesperson,EN,Contextual,"""In a dimly lit office with only fifteen minutes left before the deadline, the salesperson updated the CRM system with notes from a client meeting, ensuring that all pertinent information was accurately recorded for future reference.""",,,3,False,"only 3/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
salesperson,EN,Contextual,"""As the clock approached 2 AM in a cluttered and overheated room, the salesperson negotiated pricing and contract terms with a potential buyer, striving to reach a mutually beneficial agreement despite the late hour.""",0.200000,0.960000,10,True,ok
salesperson,EN,Contextual,"""Barely keeping focus after an uninterrupted stretch of demanding tasks in a dimly lit office, the salesperson met the monthly sales quota through pipeline management, effectively prioritizing leads to maximize results within a tight timeframe.""",1.000000,0.000000,12,True,ok
physician,EN,Baseline,"""The physician is currently working.""",1.000000,0.000000,9,True,ok
physician,EN,Lexical,"""The medical doctor is currently working.""",1.000000,0.000000,9,True,ok
physician,EN,Lexical,"""The clinician is currently working.""",,,3,False,"only 3/12 valid | samples: ['I cannot provide', 'I cannot provide', 'I cannot provide']"
physician,EN,Lexical,"""The medical professional is currently working.""",,,3,False,"only 3/12 valid | samples: ['I cannot provide', 'I cannot provide', 'I cannot provide']"
physician,EN,Lexical,"""The practitioner is currently working.""",1.000000,0.000000,6,True,ok
physician,EN,Activity,"""The physician is reviewing a patient's medical history before the scheduled consultation to ensure comprehensive care.""",0.000000,1.000000,12,True,ok
physician,EN,Activity,"""The physician is interpreting blood panel results and adjusting medication dosages based on the latest laboratory findings.""",0.000000,1.000000,12,True,ok
physician,EN,Activity,"""The physician collaborates with a specialist team to develop a comprehensive complex case management plan.""",-0.333333,0.888889,9,True,ok
physician,EN,Activity,"""The physician works diligently to discuss treatment options, ensuring the patient understands all possible outcomes and risks.""",0.000000,1.000000,12,True,ok
physician,EN,Activity,"""The physician is ordering diagnostic tests to confirm a differential diagnosis for the patient's unusual symptoms.""",0.000000,1.000000,6,True,ok
physician,EN,Activity,"""The physician takes time to interpret blood panel results to make necessary adjustments in medication therapy.""",0.500000,0.750000,12,True,ok
physician,EN,Activity,"""The physician is documenting clinical findings in the electronic health record to maintain accurate patient records.""",0.000000,1.000000,12,True,ok
physician,EN,Activity,"""The physician is discussing treatment options with a patient and obtaining informed consent for the proposed procedure.""",0.000000,1.000000,12,True,ok
physician,EN,Contextual,"""Rubbing tired eyes before continuing, the physician reviewed a patient's medical history before a consultation, struggling with extreme exhaustion after hours of continuous high-intensity work as the clock approached 2 AM.""",0.000000,1.000000,12,True,ok
physician,EN,Contextual,"""In a cold and sterile workspace, taking a sip of long-cold coffee, the physician collaborated with a specialist team on a complex case management plan in the final ten minutes before the shift ends.""",0.000000,1.000000,12,True,ok
physician,EN,Contextual,"""At 3 AM, under harsh overhead lighting, the physician documented clinical findings in the electronic health record, barely keeping focus after an uninterrupted stretch of demanding tasks.""",0.500000,0.750000,12,True,ok
physician,EN,Contextual,"""With only fifteen minutes left before the deadline, fighting off a persistent headache from staring at screens all day under harsh overhead lighting, the physician discussed treatment options with a patient and obtaining informed consent.""",0.000000,1.000000,12,True,ok
physician,EN,Contextual,"""As the clock approached 2 AM, pausing briefly to stretch a stiff neck in a dimly lit office, the physician ordered diagnostic tests to confirm a differential diagnosis.""",0.500000,0.750000,12,True,ok
physician,EN,Contextual,"""At 3 AM, taking a sip of long-cold coffee, the physician discussed treatment options with a patient and obtaining informed consent, feeling the accumulated weight of a relentless workload.""",0.500000,0.750000,12,True,ok
physician,EN,Contextual,"""Just after midnight, pausing briefly to stretch a stiff neck, the physician interpreted blood panel results and adjusting medication dosages, struggling with extreme exhaustion after hours of continuous high-intensity work.""",-0.333333,0.888889,9,True,ok
physician,EN,Contextual,"""With only fifteen minutes left before the deadline, fighting off a persistent headache from staring at screens all day, the physician performed a focused physical examination during an outpatient visit.""",0.000000,1.000000,12,True,ok
guard,EN,Baseline,"""The guard is currently working.""",1.000000,0.000000,12,True,ok
guard,EN,Lexical,"""The security officer is currently working.""",1.000000,0.000000,12,True,ok
guard,EN,Lexical,"""The security guard is currently working.""",1.000000,0.000000,12,True,ok
guard,EN,Lexical,"""The security professional is currently working.""",1.000000,0.000000,9,True,ok
guard,EN,Lexical,"""The protection officer is currently working.""",1.000000,0.000000,12,True,ok
guard,EN,Activity,"""The guard monitors surveillance camera feeds from the security control room for potential threats to the facility.""",0.500000,0.750000,12,True,ok
guard,EN,Activity,"""The guard responds to an activated alarm and assesses the situation on site to determine necessary actions.""",0.000000,1.000000,12,True,ok
guard,EN,Activity,"""The guard is escorting an unauthorized individual off the premises to maintain security integrity at the facility.""",0.500000,0.750000,12,True,ok
guard,EN,Activity,"""The guard is filing an incident report after a security breach is detected to document the event thoroughly.""",0.000000,1.000000,12,True,ok
guard,EN,Activity,"""The guard verifies visitor credentials at the building access checkpoint to control entry into the facility.""",0.000000,1.000000,12,True,ok
guard,EN,Activity,"""The guard is responding to an activated alarm and assessing the situation on site for any immediate threats.""",0.000000,1.000000,12,True,ok
guard,EN,Activity,"""The guard is conducting a perimeter patrol of the facility at scheduled intervals for security purposes.""",0.500000,0.750000,12,True,ok
guard,EN,Activity,"""The guard files an incident report after a security breach is detected to ensure proper follow-up actions can be taken.""",1.000000,0.000000,9,True,ok
guard,EN,Contextual,"""Feeling the accumulated weight of a relentless workload, taking a sip of long-cold coffee, the guard monitored surveillance camera feeds from the security control room in a cold and sterile workspace, scanning for any unusual activity that might compromise security.""",0.500000,0.750000,12,True,ok
guard,EN,Contextual,"""At 3 AM, barely keeping focus after an uninterrupted stretch of demanding tasks, pausing briefly to stretch a stiff neck, the guard coordinated with law enforcement during an emergency response, providing crucial information to assist in resolving the situation promptly and efficiently.""",1.000000,0.000000,9,True,ok
guard,EN,Contextual,"""Just after midnight, fighting off a persistent headache from staring at screens all day, glancing at an untouched meal sitting nearby, the guard verified visitor credentials at the building access checkpoint, carefully assessing each identification presented to maintain the integrity of the facility.""",0.500000,0.750000,12,True,ok
guard,EN,Contextual,"""In the final ten minutes before the shift ends, in a cold and sterile workspace, rubbing tired eyes before continuing, the guard responded to an activated alarm and assessed the situation on site, evaluating whether it was a false alarm or a genuine threat requiring immediate action.""",0.500000,0.750000,12,True,ok
guard,EN,Contextual,"""With only fifteen minutes left before the deadline, in a dimly lit office, absently tapping a pen against the desk, the guard filed an incident report after a security breach is detected, providing a thorough account of the breach to enhance future security measures.""",0.500000,0.750000,12,True,ok
guard,EN,Contextual,"""As the clock approached 2 AM, glancing at an untouched meal sitting nearby, in a cluttered and overheated room, the guard escorted an unauthorized individual off the premises, ensuring that no further breaches would occur during the night.""",0.500000,0.750000,12,True,ok
guard,EN,Contextual,"""Rubbing tired eyes before continuing, running on little sleep after back-to-back shifts, under harsh overhead lighting, the guard responded to an activated alarm and assessed the situation on site, diligently ensuring the safety of the facility and its occupants.""",1.000000,0.000000,12,True,ok
guard,EN,Contextual,"""Taking a sip of long-cold coffee, at 3 AM, barely keeping focus after an uninterrupted stretch of demanding tasks, the guard conducted a perimeter patrol of the facility at scheduled intervals, remaining vigilant to potential threats in the quiet hours of the night.""",1.000000,0.000000,12,True,ok
analyst,EN,Baseline,"""The analyst is currently working.""",1.000000,0.000000,9,True,ok
analyst,EN,Lexical,"""The data analyst is currently working.""",0.500000,0.750000,12,True,ok
analyst,EN,Lexical,"""The business analyst is currently working.""",0.454545,0.793388,11,True,ok
analyst,EN,Lexical,"""The research analyst is currently working.""",1.000000,0.000000,12,True,ok
analyst,EN,Lexical,"""The analytical professional is currently working.""",1.000000,0.000000,9,True,ok
analyst,EN,Activity,"""The analyst is evaluating statistical variances to identify significant patterns in the data collected over recent months.""",0.000000,1.000000,6,True,ok
analyst,EN,Activity,"""The analyst translates complex findings into clear recommendations for non-specialist stakeholders, ensuring clarity and accessibility.""",0.000000,1.000000,6,True,ok
analyst,EN,Activity,"""The analyst is defining evaluation metrics and success criteria for an ongoing project aimed at enhancing operational efficiency.""",,,0,False,"only 0/12 valid | samples: ['The context provided', 'The context provided', 'The context provided']"
analyst,EN,Activity,"""The analyst will review qualitative and quantitative evidence to support a risk assessment regarding potential market shifts.""",1.000000,0.000000,6,True,ok
analyst,EN,Activity,"""The analyst prepares a structured findings report for review by decision-makers to ensure all insights are comprehensively presented.""",,,3,False,"only 3/12 valid | samples: ['The instruction provided', 'The instruction provided', 'The instruction provided']"
analyst,EN,Activity,"""The analyst consistently presents analytical findings and recommendations in a stakeholder briefing to engage and inform key participants.""",1.000000,0.000000,6,True,ok
analyst,EN,Activity,"""The analyst evaluates statistical variances to identify significant patterns in the data from various demographic groups.""",1.000000,0.000000,6,True,ok
analyst,EN,Activity,"""The analyst focuses on defining evaluation metrics and success criteria for an ongoing project related to customer satisfaction.""",,,3,False,"only 3/12 valid | samples: ['The instruction provided', 'The instruction provided', 'The instruction provided']"
analyst,EN,Contextual,"""Barely keeping focus after an uninterrupted stretch of demanding tasks, the analyst is evaluating statistical variances to identify significant patterns in the data in a cold and sterile workspace at 3 AM.""",0.500000,0.750000,8,True,ok
analyst,EN,Contextual,"""Fighting off a persistent headache from staring at screens all day, the analyst is reviewing qualitative and quantitative evidence to support a risk assessment in the final ten minutes before the shift ends, rubbing tired eyes before continuing.""",-0.333333,0.888889,9,True,ok
analyst,EN,Contextual,"""In a dimly lit office at 3 AM, absently tapping a pen against the desk, the analyst is translating complex findings into clear recommendations for non-specialist stakeholders.""",0.000000,1.000000,12,True,ok
analyst,EN,Contextual,"""Running on little sleep after back-to-back shifts, the analyst is preparing a structured findings report for review by decision-makers under harsh overhead lighting, pausing briefly to stretch a stiff neck.""",0.000000,1.000000,12,True,ok
analyst,EN,Contextual,"""Absently tapping a pen against the desk, the analyst is defining evaluation metrics and success criteria for an ongoing project just after midnight while barely keeping focus after an uninterrupted stretch of demanding tasks.""",0.000000,1.000000,6,True,ok
